회사명,거래소코드,회계년도,업종코드,소속코드,산업코드
(주)에프앤에프홀딩스,007700,2017/12,01,1,031401
(주)에프앤에프홀딩스,007700,2018/12,01,1,031401
(주)에프앤에프홀딩스,007700,2019/12,01,1,031401
(주)에프앤에프홀딩스,007700,2020/12,01,1,031401
(주)에프앤에프홀딩스,007700,2000/06,01,1,031401
(주)에프앤에프홀딩스,007700,2001/12,01,1,031401
(주)에프에스티,036810,2002/12,01,5,032602
(주)에프에스티,036810,2003/12,01,5,032602
(주)에프에스티,036810,2004/12,01,5,032602
(주)에프에스티,036810,2005/12,01,5,032602
(주)에프에스티,036810,2006/12,01,5,032602
(주)에프에스티,036810,2007/12,01,5,032602
(주)에프에스티,036810,2008/12,01,5,032602
(주)에프에스티,036810,2009/12,01,5,032602
(주)에프에스티,036810,2010/12,01,5,032602
(주)에프에스티,036810,2011/12,01,5,032602
(주)에프에스티,036810,2012/12,01,5,032602
(주)에프에스티,036810,2013/12,01,5,032602
(주)에프에스티,036810,2014/12,01,5,032602
(주)에프에스티,036810,2015/12,01,5,032602
(주)에프에스티,036810,2016/12,01,5,032602
(주)에프에스티,036810,2017/12,01,5,032602
(주)에프에스티,036810,2018/12,01,5,032602
(주)에프에스티,036810,2019/12,01,5,032602
(주)에프에스티,036810,2020/12,01,5,032602
(주)에프에스티,036810,2001/12,01,5,032602
(주)에프에스티,036810,2000/12,01,5,032602
(주)에프엔씨엔터테인먼트,173940,2013/12,01,5,189001
(주)에프엔씨엔터테인먼트,173940,2014/12,01,5,189001
(주)에프엔씨엔터테인먼트,173940,2015/12,01,5,189001
(주)에프엔씨엔터테인먼트,173940,2016/12,01,5,189001
(주)에프엔씨엔터테인먼트,173940,2017/12,01,5,189001
(주)에프엔씨엔터테인먼트,173940,2018/12,01,5,189001
(주)에프엔씨엔터테인먼트,173940,2019/12,01,5,189001
(주)에프엔씨엔터테인먼트,173940,2020/12,01,5,189001
(주)에프엔씨엔터테인먼트,173940,2012/12,01,5,189001
(주)에프엔씨엔터테인먼트,173940,2011/12,01,5,189001
(주)에프티이앤이,065160,2002/12,01,4,032005
(주)에프티이앤이,065160,2003/12,01,4,032005
(주)에프티이앤이,065160,2004/12,01,4,032005
(주)에프티이앤이,065160,2005/12,01,4,032005
(주)에프티이앤이,065160,2006/12,01,4,032005
(주)에프티이앤이,065160,2007/12,01,4,032005
(주)에프티이앤이,065160,2008/12,01,4,032005
(주)에프티이앤이,065160,2009/12,01,4,032005
(주)에프티이앤이,065160,2010/12,01,4,032005
(주)에프티이앤이,065160,2011/12,01,4,032005
(주)에프티이앤이,065160,2012/12,01,4,032005
(주)에프티이앤이,065160,2013/12,01,4,032005
(주)에프티이앤이,065160,2014/12,01,4,032005
(주)에프티이앤이,065160,2015/12,01,4,032005
(주)에프티이앤이,065160,2016/12,01,4,032005
(주)에프티이앤이,065160,2017/12,01,4,032005
(주)에프티이앤이,065160,2018/12,01,4,032005
(주)에프티이앤이,065160,2001/12,01,4,032005
(주)에프티이앤이,065160,2000/12,01,4,032005
(주)에피밸리,068630,2002/12,01,4,032604
(주)에피밸리,068630,2003/12,01,4,032604
(주)에피밸리,068630,2004/12,01,4,032604
(주)에피밸리,068630,2005/12,01,4,032604
(주)에피밸리,068630,2006/12,01,4,032604
(주)에피밸리,068630,2007/12,01,4,032604
(주)에피밸리,068630,2008/12,01,4,032604
(주)에피밸리,068630,2009/12,01,4,032604
(주)에피밸리,068630,2010/12,01,4,032604
(주)에피밸리,068630,2011/12,01,4,032604
(주)에피밸리,068630,2001/12,01,4,032604
(주)에피밸리,068630,2000/12,01,4,032604
(주)엑사이엔씨,054940,2002/12,01,5,064204
(주)엑사이엔씨,054940,2003/12,01,5,064204
(주)엑사이엔씨,054940,2004/12,01,5,064204
(주)엑사이엔씨,054940,2005/12,01,5,064204
(주)엑사이엔씨,054940,2006/12,01,5,064204
(주)엑사이엔씨,054940,2007/12,01,5,064204
(주)엑사이엔씨,054940,2008/12,01,5,064204
(주)엑사이엔씨,054940,2009/12,01,5,064204
(주)엑사이엔씨,054940,2010/12,01,5,064204
(주)엑사이엔씨,054940,2011/12,01,5,064204
(주)엑사이엔씨,054940,2012/12,01,5,064204
(주)엑사이엔씨,054940,2013/12,01,5,064204
(주)엑사이엔씨,054940,2014/12,01,5,064204
(주)엑사이엔씨,054940,2015/12,01,5,064204
(주)엑사이엔씨,054940,2016/12,01,5,064204
(주)엑사이엔씨,054940,2017/12,01,5,064204
(주)엑사이엔씨,054940,2018/12,01,5,064204
(주)엑사이엔씨,054940,2019/12,01,5,064204
(주)엑사이엔씨,054940,2020/12,01,5,064204
(주)엑사이엔씨,054940,2001/12,01,5,064204
(주)엑사이엔씨,054940,2000/12,01,5,064204
(주)엑세스바이오인코퍼레이션,950130,2014/12,01,5,032103
(주)엑세스바이오인코퍼레이션,950130,2015/12,01,5,032103
(주)엑세스바이오인코퍼레이션,950130,2016/12,01,5,032103
(주)엑세스바이오인코퍼레이션,950130,2012/12,01,5,032103
(주)엑세스바이오인코퍼레이션,950130,2018/12,01,5,032103
(주)엑세스바이오인코퍼레이션,950130,2019/12,01,5,032103
(주)엑세스바이오인코퍼레이션,950130,2020/12,01,5,032103
(주)엑세스바이오인코퍼레이션,950130,2017/12,01,5,032103
(주)엑세스바이오인코퍼레이션,950130,2013/12,01,5,032103
(주)엑셈,205100,2016/12,01,5,105802
(주)엑셈,205100,2015/12,01,5,105802
(주)엑셈,205100,2018/12,01,5,105802
(주)엑셈,205100,2019/12,01,5,105802
(주)엑셈,205100,2020/12,01,5,105802
(주)엑셈,205100,2017/12,01,5,105802
(주)엑셈,205100,2014/12,01,5,105802
(주)엑스로드,074140,2003/12,01,4,106201
(주)엑스로드,074140,2005/12,01,4,106201
(주)엑스로드,074140,2007/12,01,4,106201
(주)엑스로드,074140,2008/12,01,4,106201
(주)엑스로드,074140,2009/12,01,4,106201
(주)엑스로드,074140,2004/12,01,4,106201
(주)엑스로드,074140,2006/12,01,4,106201
(주)엑스씨이,081500,2004/12,01,4,106201
(주)엑스씨이,081500,2006/12,01,4,106201
(주)엑스씨이,081500,2007/12,01,4,106201
(주)엑스씨이,081500,2008/12,01,4,106201
(주)엑스씨이,081500,2005/12,01,4,106201
(주)엑스씨이,081500,2003/12,01,4,106201
(주)엑시콘,092870,2009/12,01,5,032902
(주)엑시콘,092870,2010/12,01,5,032902
(주)엑시콘,092870,2011/12,01,5,032902
(주)엑시콘,092870,2012/12,01,5,032902
(주)엑시콘,092870,2013/12,01,5,032902
(주)엑시콘,092870,2008/12,01,5,032902
(주)엑시콘,092870,2015/12,01,5,032902
(주)엑시콘,092870,2016/12,01,5,032902
(주)엑시콘,092870,2017/12,01,5,032902
(주)엑시콘,092870,2018/12,01,5,032902
(주)엑시콘,092870,2019/12,01,5,032902
(주)엑시콘,092870,2014/12,01,5,032902
(주)엑시콘,092870,2020/12,01,5,032902
(주)엑시콘,092870,2007/12,01,5,032902
(주)엑큐리스,048460,2002/12,01,4,032602
(주)엑큐리스,048460,2001/12,01,4,032602
(주)엑큐리스,048460,2004/12,01,4,032602
(주)엑큐리스,048460,2003/12,01,4,032602
(주)엑큐리스,048460,2006/12,01,4,032602
(주)엑큐리스,048460,2000/12,01,4,032602
(주)엑큐리스,048460,2008/12,01,4,032602
(주)엑큐리스,048460,2009/12,01,4,032602
(주)엑큐리스,048460,2010/12,01,4,032602
(주)엑큐리스,048460,2011/12,01,4,032602
(주)엑큐리스,048460,2007/12,01,4,032602
(주)엑큐리스,048460,2005/12,01,4,032602
(주)엔바이오니아,317870,2014/12,01,5,033309
(주)엔바이오니아,317870,2015/12,01,5,033309
(주)엔바이오니아,317870,2016/12,01,5,033309
(주)엔바이오니아,317870,2017/12,01,5,033309
(주)엔바이오니아,317870,2018/12,01,5,033309
(주)엔바이오니아,317870,2019/12,01,5,033309
(주)엔바이오니아,317870,2013/12,01,5,033309
(주)엔바이오니아,317870,2020/12,01,5,033309
(주)엔바이오니아,317870,2012/12,01,5,033309
(주)엔비티,236810,2016/12,01,5,137103
(주)엔비티,236810,2015/12,01,5,137103
(주)엔비티,236810,2014/12,01,5,137103
(주)엔비티,236810,2019/12,01,5,137103
(주)엔비티,236810,2020/12,01,5,137103
(주)엔비티,236810,2017/12,01,5,137103
(주)엔비티,236810,2018/12,01,5,137103
(주)엔스퍼트,098400,2006/12,01,4,032601
(주)엔스퍼트,098400,2007/12,01,4,032601
(주)엔스퍼트,098400,2008/12,01,4,032601
(주)엔스퍼트,098400,2009/12,01,4,032601
(주)엔스퍼트,098400,2010/12,01,4,032601
(주)엔스퍼트,098400,2011/12,01,4,032601
(주)엔스퍼트,098400,2004/12,01,4,032601
(주)엔스퍼트,098400,2005/12,01,4,032601
(주)엔시스,333620,2019/12,01,5,032809
(주)엔시스,333620,2018/12,01,5,032809
(주)엔시스,333620,2017/12,01,5,032809
(주)엔시스,333620,2020/12,01,5,032809
(주)엔씨소프트,036570,2000/12,01,4,106301
(주)엔씨소프트,036570,2000/12,01,1,105802
(주)엔씨소프트,036570,2002/12,01,1,105802
(주)엔씨소프트,036570,2002/12,01,4,106301
(주)엔씨소프트,036570,2001/12,01,1,105802
(주)엔씨소프트,036570,2004/12,01,1,105802
(주)엔씨소프트,036570,2001/12,01,4,106301
(주)엔씨소프트,036570,2006/12,01,1,105802
(주)엔씨소프트,036570,2003/12,01,1,105802
(주)엔씨소프트,036570,2008/12,01,1,105802
(주)엔씨소프트,036570,2009/12,01,1,105802
(주)엔씨소프트,036570,2010/12,01,1,105802
(주)엔씨소프트,036570,2011/12,01,1,105802
(주)엔씨소프트,036570,2012/12,01,1,105802
(주)엔씨소프트,036570,2013/12,01,1,105802
(주)엔씨소프트,036570,2005/12,01,1,105802
(주)엔씨소프트,036570,2015/12,01,1,105802
(주)엔씨소프트,036570,2016/12,01,1,105802
(주)엔씨소프트,036570,2017/12,01,1,105802
(주)엔씨소프트,036570,2007/12,01,1,105802
(주)엔씨소프트,036570,2019/12,01,1,105802
(주)엔씨소프트,036570,2020/12,01,1,105802
(주)엔씨소프트,036570,2018/12,01,1,105802
(주)엔씨소프트,036570,2014/12,01,1,105802
(주)엔아이스틸,008260,2002/12,01,1,032401
(주)엔아이스틸,008260,2003/12,01,1,032401
(주)엔아이스틸,008260,2004/12,01,1,032401
(주)엔아이스틸,008260,2005/12,01,1,032401
(주)엔아이스틸,008260,2006/12,01,1,032401
(주)엔아이스틸,008260,2007/12,01,1,032401
(주)엔아이스틸,008260,2008/12,01,1,032401
(주)엔아이스틸,008260,2009/12,01,1,032401
(주)엔아이스틸,008260,2010/12,01,1,032401
(주)엔아이스틸,008260,2001/12,01,1,032401
(주)엔아이스틸,008260,2012/12,01,1,032401
(주)엔아이스틸,008260,2013/12,01,1,032401
(주)엔아이스틸,008260,2000/12,01,1,032401
(주)엔아이스틸,008260,2015/12,01,1,032401
(주)엔아이스틸,008260,2016/12,01,1,032401
(주)엔아이스틸,008260,2017/12,01,1,032401
(주)엔아이스틸,008260,2018/12,01,1,032401
(주)엔아이스틸,008260,2019/12,01,1,032401
(주)엔아이스틸,008260,2020/12,01,1,032401
(주)엔아이스틸,008260,2011/12,01,1,032401
(주)엔아이스틸,008260,2014/12,01,1,032401
(주)엔에스,217820,2015/12,01,5,032902
(주)엔에스,217820,2016/12,01,5,032902
(주)엔에스,217820,2017/12,01,5,032902
(주)엔에스,217820,2018/12,01,5,032902
(주)엔에스,217820,2019/12,01,5,032902
(주)엔에스,217820,2020/12,01,5,032902
(주)엔에스,217820,2013/12,01,5,032902
(주)엔에스,217820,2014/12,01,5,032902
(주)엔에스브이,095300,2003/12,01,4,032901
(주)엔에스브이,095300,2004/12,01,4,032901
(주)엔에스브이,095300,2005/12,01,4,032901
(주)엔에스브이,095300,2007/12,01,4,032901
(주)엔에스브이,095300,2002/12,01,4,032901
(주)엔에스브이,095300,2009/12,01,4,032901
(주)엔에스브이,095300,2008/12,01,4,032901
(주)엔에스브이,095300,2011/12,01,4,032901
(주)엔에스브이,095300,2012/12,01,4,032901
(주)엔에스브이,095300,2013/12,01,4,032901
(주)엔에스브이,095300,2014/12,01,4,032901
(주)엔에스브이,095300,2010/12,01,4,032901
(주)엔에스브이,095300,2016/12,01,4,032901
(주)엔에스브이,095300,2006/12,01,4,032901
(주)엔에스브이,095300,2015/12,01,4,032901
(주)엔에스쇼핑,138250,2004/12,01,1,074709
(주)엔에스쇼핑,138250,2005/12,01,1,074709
(주)엔에스쇼핑,138250,2006/12,01,1,074709
(주)엔에스쇼핑,138250,2007/12,01,1,074709
(주)엔에스쇼핑,138250,2008/12,01,1,074709
(주)엔에스쇼핑,138250,2003/12,01,1,074709
(주)엔에스쇼핑,138250,2010/12,01,1,074709
(주)엔에스쇼핑,138250,2011/12,01,1,074709
(주)엔에스쇼핑,138250,2012/12,01,1,074709
(주)엔에스쇼핑,138250,2013/12,01,1,074709
(주)엔에스쇼핑,138250,2014/12,01,1,074709
(주)엔에스쇼핑,138250,2015/12,01,1,074709
(주)엔에스쇼핑,138250,2016/12,01,1,074709
(주)엔에스쇼핑,138250,2017/12,01,1,074709
(주)엔에스쇼핑,138250,2018/12,01,1,074709
(주)엔에스쇼핑,138250,2002/12,01,1,074709
(주)엔에스쇼핑,138250,2020/12,01,1,074709
(주)엔에스쇼핑,138250,2019/12,01,1,074709
(주)엔에스쇼핑,138250,2009/12,01,1,074709
(주)엔에스아이,053250,2002/12,01,4,032603
(주)엔에스아이,053250,2003/12,01,4,032603
(주)엔에스아이,053250,2004/12,01,4,032603
(주)엔에스아이,053250,2001/12,01,4,032603
(주)엔에스아이,053250,2000/12,01,4,032603
(주)엔에스엔,031860,2002/12,01,5,074608
(주)엔에스엔,031860,2003/12,01,5,074608
(주)엔에스엔,031860,2004/12,01,5,074608
(주)엔에스엔,031860,2005/12,01,5,074608
(주)엔에스엔,031860,2006/12,01,5,074608
(주)엔에스엔,031860,2007/12,01,5,074608
(주)엔에스엔,031860,2008/12,01,5,074608
(주)엔에스엔,031860,2009/12,01,5,074608
(주)엔에스엔,031860,2010/12,01,5,074608
(주)엔에스엔,031860,2011/12,01,5,074608
(주)엔에스엔,031860,2012/12,01,5,074608
(주)엔에스엔,031860,2013/12,01,5,074608
(주)엔에스엔,031860,2014/12,01,5,074608
(주)엔에스엔,031860,2015/12,01,5,074608
(주)엔에스엔,031860,2016/12,01,5,074608
(주)엔에스엔,031860,2017/12,01,5,074608
(주)엔에스엔,031860,2018/12,01,5,074608
(주)엔에스엔,031860,2019/12,01,5,074608
(주)엔에스엔,031860,2020/12,01,5,074608
(주)엔에스엔,031860,2001/12,01,5,074608
(주)엔에스엔,031860,2000/12,01,5,074608
(주)엔에이치엔벅스,104200,2009/12,01,5,105802
(주)엔에이치엔벅스,104200,2010/12,01,5,105802
(주)엔에이치엔벅스,104200,2011/12,01,5,105802
(주)엔에이치엔벅스,104200,2012/12,01,5,105802
(주)엔에이치엔벅스,104200,2013/12,01,5,105802
(주)엔에이치엔벅스,104200,2008/12,01,5,105802
(주)엔에이치엔벅스,104200,2015/12,01,5,105802
(주)엔에이치엔벅스,104200,2007/12,01,5,105802
(주)엔에이치엔벅스,104200,2017/12,01,5,105802
(주)엔에이치엔벅스,104200,2018/12,01,5,105802
(주)엔에이치엔벅스,104200,2019/12,01,5,105802
(주)엔에이치엔벅스,104200,2020/12,01,5,105802
(주)엔에이치엔벅스,104200,2014/12,01,5,105802
(주)엔에이치엔벅스,104200,2016/12,01,5,105802
(주)엔에프씨,265740,2019/12,01,5,032004
(주)엔에프씨,265740,2020/12,01,5,032004
(주)엔에프씨,265740,2017/12,01,5,032004
(주)엔에프씨,265740,2018/12,01,5,032004
(주)엔이능률,053290,2001/12,01,5,105801
(주)엔이능률,053290,2000/12,01,5,105801
(주)엔이능률,053290,2003/12,01,5,105801
(주)엔이능률,053290,2005/12,01,5,105801
(주)엔이능률,053290,2006/12,01,5,105801
(주)엔이능률,053290,2007/12,01,5,105801
(주)엔이능률,053290,2008/12,01,5,105801
(주)엔이능률,053290,2004/12,01,5,105801
(주)엔이능률,053290,2010/12,01,5,105801
(주)엔이능률,053290,2011/12,01,5,105801
(주)엔이능률,053290,2009/12,01,5,105801
(주)엔이능률,053290,2013/12,01,5,105801
(주)엔이능률,053290,2014/12,01,5,105801
(주)엔이능률,053290,2015/12,01,5,105801
(주)엔이능률,053290,2016/12,01,5,105801
(주)엔이능률,053290,2017/12,01,5,105801
(주)엔이능률,053290,2018/12,01,5,105801
(주)엔이능률,053290,2019/12,01,5,105801
(주)엔이능률,053290,2020/12,01,5,105801
(주)엔이능률,053290,2002/12,01,5,105801
(주)엔이능률,053290,2012/12,01,5,105801
(주)엔젠바이오,354200,2019/12,01,5,137309
(주)엔젠바이오,354200,2020/12,01,5,137309
(주)엔지스테크널러지,208860,2017/12,01,6,105802
(주)엔지스테크널러지,208860,2016/12,01,6,105802
(주)엔지스테크널러지,208860,2019/12,01,6,105802
(주)엔지스테크널러지,208860,2020/12,01,6,105802
(주)엔지스테크널러지,208860,2018/12,01,6,105802
(주)엔지스테크널러지,208860,2015/12,01,6,105802
(주)엔지켐생명과학,183490,2009/12,01,5,032101
(주)엔지켐생명과학,183490,2010/12,01,5,032101
(주)엔지켐생명과학,183490,2008/12,01,5,032101
(주)엔지켐생명과학,183490,2012/12,01,5,032101
(주)엔지켐생명과학,183490,2013/12,01,5,032101
(주)엔지켐생명과학,183490,2014/12,01,5,032101
(주)엔지켐생명과학,183490,2015/12,01,5,032101
(주)엔지켐생명과학,183490,2016/12,01,5,032101
(주)엔지켐생명과학,183490,2017/12,01,5,032101
(주)엔지켐생명과학,183490,2007/12,01,5,032101
(주)엔지켐생명과학,183490,2019/12,01,5,032101
(주)엔지켐생명과학,183490,2020/12,01,5,032101
(주)엔지켐생명과학,183490,2011/12,01,5,032101
(주)엔지켐생명과학,183490,2018/12,01,5,032101
(주)엔케이,085310,2002/12,01,1,032501
(주)엔케이,085310,2003/12,01,1,032501
(주)엔케이,085310,2004/12,01,1,032501
(주)엔케이,085310,2005/12,01,1,032501
(주)엔케이,085310,2006/12,01,1,032501
(주)엔케이,085310,2007/12,01,1,032501
(주)엔케이,085310,2008/12,01,1,032501
(주)엔케이,085310,2009/12,01,1,032501
(주)엔케이,085310,2010/12,01,1,032501
(주)엔케이,085310,2011/12,01,1,032501
(주)엔케이,085310,2001/12,01,1,032501
(주)엔케이,085310,2013/12,01,1,032501
(주)엔케이,085310,2014/12,01,1,032501
(주)엔케이,085310,2000/12,01,1,032501
(주)엔케이,085310,2016/12,01,1,032501
(주)엔케이,085310,2017/12,01,1,032501
(주)엔케이,085310,2018/12,01,1,032501
(주)엔케이,085310,2019/12,01,1,032501
(주)엔케이,085310,2020/12,01,1,032501
(주)엔케이,085310,2015/12,01,1,032501
(주)엔케이,085310,2012/12,01,1,032501
(주)엔케이맥스,182400,2014/12,01,5,032101
(주)엔케이맥스,182400,2015/12,01,5,032101
(주)엔케이맥스,182400,2016/12,01,5,032101
(주)엔케이맥스,182400,2017/12,01,5,032101
(주)엔케이맥스,262760,2017/12,01,4,032102
(주)엔케이맥스,262760,2018/12,01,4,032102
(주)엔케이맥스,182400,2018/12,01,5,032101
(주)엔케이맥스,182400,2019/12,01,5,032101
(주)엔케이맥스,182400,2020/12,01,5,032101
(주)엔케이맥스,182400,2013/12,01,5,032101
(주)엔케이맥스,182400,2012/12,01,5,032101
(주)엔케이물산,009810,2002/12,01,1,074607
(주)엔케이물산,009810,2003/12,01,1,074607
(주)엔케이물산,009810,2004/12,01,1,074607
(주)엔케이물산,009810,2005/12,01,1,074607
(주)엔케이물산,009810,2006/12,01,1,074607
(주)엔케이물산,009810,2007/12,01,1,074607
(주)엔케이물산,009810,2008/12,01,1,074607
(주)엔케이물산,009810,2009/12,01,1,074607
(주)엔케이물산,009810,2010/12,01,1,074607
(주)엔케이물산,009810,2011/12,01,1,074607
(주)엔케이물산,009810,2012/12,01,1,074607
(주)엔케이물산,009810,2013/12,01,1,074607
(주)엔케이물산,009810,2014/12,01,1,074607
(주)엔케이물산,009810,2015/12,01,1,074607
(주)엔케이물산,009810,2016/12,01,1,074607
(주)엔케이물산,009810,2017/12,01,1,074607
(주)엔케이물산,009810,2018/12,01,1,074607
(주)엔케이물산,009810,2019/12,01,1,074607
(주)엔케이물산,009810,2001/12,01,1,074607
(주)엔케이물산,009810,2020/12,01,1,074607
(주)엔케이물산,009810,2000/12,01,1,074607
(주)엔케이바이오,019260,2001/12,01,4,031301
(주)엔케이바이오,019260,2003/12,01,4,031301
(주)엔케이바이오,019260,2002/12,01,4,031301
(주)엔케이바이오,019260,2004/12,01,4,031301
(주)엔케이바이오,019260,2006/12,01,4,031301
(주)엔케이바이오,019260,2007/12,01,4,031301
(주)엔케이바이오,019260,2008/12,01,4,031301
(주)엔케이바이오,019260,2005/12,01,4,031301
(주)엔케이바이오,019260,2010/12,01,4,031301
(주)엔케이바이오,019260,2011/12,01,4,031301
(주)엔케이바이오,019260,2000/12,01,4,031301
(주)엔케이바이오,019260,2009/12,01,4,031301
(주)엔켐,348370,2015/12,01,5,032001
(주)엔켐,348370,2016/12,01,5,032001
(주)엔켐,348370,2013/12,01,5,032001
(주)엔켐,348370,2018/12,01,5,032001
(주)엔켐,348370,2019/12,01,5,032001
(주)엔켐,348370,2017/12,01,5,032001
(주)엔켐,348370,2020/12,01,5,032001
(주)엔켐,348370,2014/12,01,5,032001
(주)엔터기술,068420,2002/12,01,4,032605
(주)엔터기술,068420,2003/12,01,4,032605
(주)엔터기술,068420,2004/12,01,4,032605
(주)엔터기술,068420,2005/12,01,4,032605
(주)엔터기술,068420,2006/12,01,4,032605
(주)엔터기술,068420,2007/12,01,4,032605
(주)엔터기술,068420,2008/12,01,4,032605
(주)엔터기술,068420,2009/12,01,4,032605
(주)엔터기술,068420,2010/12,01,4,032605
(주)엔터기술,068420,2011/12,01,4,032605
(주)엔터기술,068420,2012/12,01,4,032605
(주)엔터기술,068420,2001/12,01,4,032605
(주)엔터기술,068420,2000/12,01,4,032605
(주)엔텔스,069410,2003/12,01,5,105802
(주)엔텔스,069410,2004/12,01,5,105802
(주)엔텔스,069410,2005/12,01,5,105802
(주)엔텔스,069410,2007/12,01,5,105802
(주)엔텔스,069410,2006/12,01,5,105802
(주)엔텔스,069410,2009/12,01,5,105802
(주)엔텔스,069410,2010/12,01,5,105802
(주)엔텔스,069410,2002/12,01,5,105802
(주)엔텔스,069410,2012/12,01,5,105802
(주)엔텔스,069410,2013/12,01,5,105802
(주)엔텔스,069410,2014/12,01,5,105802
(주)엔텔스,069410,2011/12,01,5,105802
(주)엔텔스,069410,2016/12,01,5,105802
(주)엔텔스,069410,2017/12,01,5,105802
(주)엔텔스,069410,2018/12,01,5,105802
(주)엔텔스,069410,2019/12,01,5,105802
(주)엔텔스,069410,2020/12,01,5,105802
(주)엔텔스,069410,2015/12,01,5,105802
(주)엔텔스,069410,2008/12,01,5,105802
(주)엔투텍,227950,2015/12,01,5,032902
(주)엔투텍,227950,2016/12,01,5,032902
(주)엔투텍,227950,2020/06,01,5,032902
(주)엔투텍,227950,2021/06,01,5,032902
(주)엔투텍,227950,2018/12,01,5,032902
(주)엔투텍,227950,2017/12,01,5,032902
(주)엔플렉스,040130,2002/12,01,4,105802
(주)엔플렉스,040130,2003/12,01,4,105802
(주)엔플렉스,040130,2001/12,01,4,105802
(주)엔플렉스,040130,2000/12,01,4,105802
(주)엔피,291230,2020/12,09,5,117201
(주)엔피,291230,2019/12,09,5,117201
(주)엔피,291230,2018/12,09,5,117201
(주)엔피디,198080,2012/12,01,5,032602
(주)엔피디,198080,2013/12,01,5,032602
(주)엔피디,198080,2014/12,01,5,032602
(주)엔피디,198080,2015/12,01,5,032602
(주)엔피디,198080,2016/12,01,5,032602
(주)엔피디,198080,2017/12,01,5,032602
(주)엔피디,198080,2018/12,01,5,032602
(주)엔피디,198080,2019/12,01,5,032602
(주)엔피디,198080,2020/12,01,5,032602
(주)엔피디,198080,2011/12,01,5,032602
(주)엔피디,198080,2010/12,01,5,032602
(주)엔피케이,048830,2002/12,01,5,032002
(주)엔피케이,048830,2003/12,01,5,032002
(주)엔피케이,048830,2004/12,01,5,032002
(주)엔피케이,048830,2001/12,01,5,032002
(주)엔피케이,048830,2006/12,01,5,032002
(주)엔피케이,048830,2007/12,01,5,032002
(주)엔피케이,048830,2008/12,01,5,032002
(주)엔피케이,048830,2005/12,01,5,032002
(주)엔피케이,048830,2009/12,01,5,032002
(주)엔피케이,048830,2011/12,01,5,032002
(주)엔피케이,048830,2012/12,01,5,032002
(주)엔피케이,048830,2000/12,01,5,032002
(주)엔피케이,048830,2014/12,01,5,032002
(주)엔피케이,048830,2015/12,01,5,032002
(주)엔피케이,048830,2016/12,01,5,032002
(주)엔피케이,048830,2017/12,01,5,032002
(주)엔피케이,048830,2018/12,01,5,032002
(주)엔피케이,048830,2010/12,01,5,032002
(주)엔피케이,048830,2020/12,01,5,032002
(주)엔피케이,048830,2019/12,01,5,032002
(주)엔피케이,048830,2013/12,01,5,032002
(주)엘디티,096870,2007/12,01,5,032601
(주)엘디티,096870,2008/12,01,5,032601
(주)엘디티,096870,2009/12,01,5,032601
(주)엘디티,096870,2010/12,01,5,032601
(주)엘디티,096870,2011/12,01,5,032601
(주)엘디티,096870,2012/12,01,5,032601
(주)엘디티,096870,2006/12,01,5,032601
(주)엘디티,096870,2014/12,01,5,032601
(주)엘디티,096870,2015/12,01,5,032601
(주)엘디티,096870,2016/12,01,5,032601
(주)엘디티,096870,2017/12,01,5,032601
(주)엘디티,096870,2018/12,01,5,032601
(주)엘디티,096870,2019/12,01,5,032601
(주)엘디티,096870,2020/12,01,5,032601
(주)엘디티,096870,2013/12,01,5,032601
(주)엘디티,096870,2005/12,01,5,032601
(주)엘비루셈,376190,2006/12,01,5,032601
(주)엘비루셈,376190,2007/12,01,5,032601
(주)엘비루셈,376190,2008/12,01,5,032601
(주)엘비루셈,376190,2009/12,01,5,032601
(주)엘비루셈,376190,2010/12,01,5,032601
(주)엘비루셈,376190,2011/12,01,5,032601
(주)엘비루셈,376190,2012/12,01,5,032601
(주)엘비루셈,376190,2005/12,01,5,032601
(주)엘비루셈,376190,2014/12,01,5,032601
(주)엘비루셈,376190,2004/12,01,5,032601
(주)엘비루셈,376190,2016/12,01,5,032601
(주)엘비루셈,376190,2017/12,01,5,032601
(주)엘비루셈,376190,2018/12,01,5,032601
(주)엘비루셈,376190,2019/12,01,5,032601
(주)엘비루셈,376190,2020/12,01,5,032601
(주)엘비루셈,376190,2015/12,01,5,032601
(주)엘비루셈,376190,2013/12,01,5,032601
(주)엘아이에스,138690,2009/12,01,5,032902
(주)엘아이에스,138690,2010/12,01,5,032902
(주)엘아이에스,138690,2011/12,01,5,032902
(주)엘아이에스,138690,2012/12,01,5,032902
(주)엘아이에스,138690,2013/12,01,5,032902
(주)엘아이에스,138690,2014/12,01,5,032902
(주)엘아이에스,138690,2015/12,01,5,032902
(주)엘아이에스,138690,2016/12,01,5,032902
(주)엘아이에스,138690,2017/12,01,5,032902
(주)엘아이에스,138690,2018/12,01,5,032902
(주)엘아이에스,138690,2019/12,01,5,032902
(주)엘아이에스,138690,2020/12,01,5,032902
(주)엘아이에스,138690,2008/12,01,5,032902
(주)엘아이에스,138690,2007/12,01,5,032902
(주)엘앤씨바이오,290650,2018/12,01,5,032102
(주)엘앤씨바이오,290650,2019/12,01,5,032102
(주)엘앤씨바이오,290650,2020/12,01,5,032102
(주)엘앤씨바이오,290650,2017/12,01,5,032102
(주)엘앤씨바이오,290650,2016/12,01,5,032102
(주)엘앤씨피,015390,2002/12,01,4,032004
