회사명,거래소코드,회계년도,산업코드,소속코드,상장일,상장폐지일,감사의견코드
(주)메카로,241770,2019/12,032004,5,2017/12/06,,UQ
(주)메카로,241770,2018/12,032004,5,2017/12/06,,UQ
(주)메카로,241770,2017/12,032004,5,2017/12/06,,UQ
(주)메카포럼,035830,2008/12,189001,4,1999/12/03,2010/07/16,UQ
(주)메카포럼,035830,2007/12,189001,4,1999/12/03,2010/07/16,UQ
(주)메카포럼,035830,2009/12,189001,4,1999/12/03,2010/07/16,UQ
(주)메타바이오메드,059210,2015/12,032103,5,2008/04/15,,UQ
(주)메타바이오메드,059210,2013/12,032103,5,2008/04/15,,UQ
(주)메타바이오메드,059210,2018/12,032103,5,2008/04/15,,UQ
(주)메타바이오메드,059210,2016/12,032103,5,2008/04/15,,UQ
(주)메타바이오메드,059210,2014/12,032103,5,2008/04/15,,UQ
(주)메타바이오메드,059210,2012/12,032103,5,2008/04/15,,UQ
(주)메타바이오메드,059210,2011/12,032103,5,2008/04/15,,UQ
(주)메타바이오메드,059210,2010/12,032103,5,2008/04/15,,UQ
(주)메타바이오메드,059210,2009/12,032103,5,2008/04/15,,UQ
(주)메타바이오메드,059210,2019/12,032103,5,2008/04/15,,UQ
(주)메타바이오메드,059210,2020/12,032103,5,2008/04/15,,UQ
(주)메타바이오메드,059210,2017/12,032103,5,2008/04/15,,UQ
(주)메타바이오메드,059210,2008/12,032103,5,2008/04/15,,UQ
(주)멕아이씨에스,058110,2020/12,032701,5,2015/12/14,,UQ
(주)멕아이씨에스,058110,2016/12,032701,5,2015/12/14,,UQ
(주)멕아이씨에스,058110,2015/12,032701,5,2015/12/14,,UQ
(주)멕아이씨에스,058110,2018/12,032701,5,2015/12/14,,UQ
(주)멕아이씨에스,058110,2017/12,032701,5,2015/12/14,,UQ
(주)멕아이씨에스,058110,2019/12,032701,5,2015/12/14,,UQ
(주)멜파스,096640,2017/12,032602,5,2009/12/18,,UQ
(주)멜파스,096640,2016/12,032602,5,2009/12/18,,UQ
(주)멜파스,096640,2010/12,032602,5,2009/12/18,,UQ
(주)멜파스,096640,2020/12,032602,5,2009/12/18,,UQ
(주)멜파스,096640,2009/12,032602,5,2009/12/18,,UQ
(주)멜파스,096640,2015/12,032602,5,2009/12/18,,UQ
(주)멜파스,096640,2012/12,032602,5,2009/12/18,,UQ
(주)멜파스,096640,2013/12,032602,5,2009/12/18,,UQ
(주)멜파스,096640,2018/12,032602,5,2009/12/18,,UQ
(주)멜파스,096640,2011/12,032602,5,2009/12/18,,UQ
(주)멜파스,096640,2019/12,032602,5,2009/12/18,,UQ
(주)멜파스,096640,2014/12,032602,5,2009/12/18,,UQ
(주)모다,149940,2018/12,032604,4,2012/09/25,2020/07/10,DU
(주)모다,149940,2019/12,032604,4,2012/09/25,2020/07/10,DU
(주)모다,149940,2013/12,032604,4,2012/09/25,2020/07/10,UQ
(주)모다,149940,2015/12,032604,4,2012/09/25,2020/07/10,UQ
(주)모다,149940,2014/12,032604,4,2012/09/25,2020/07/10,UQ
(주)모다,149940,2017/12,032604,4,2012/09/25,2020/07/10,DS
(주)모다,149940,2016/12,032604,4,2012/09/25,2020/07/10,UQ
(주)모다,149940,2012/12,032604,4,2012/09/25,2020/07/10,UQ
(주)모다이노칩,080420,2014/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2012/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2015/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2013/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2019/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2020/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2010/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2011/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2016/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2009/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2008/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2018/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2017/12,074704,5,2005/12/06,,UQ
(주)모다이노칩,080420,2007/12,074704,5,2005/12/06,,UQ
(주)모델라인,064720,2007/12,032604,4,2003/07/04,2008/04/12,UQ
(주)모두투어네트워크,080160,2015/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2016/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2014/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2018/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2019/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2020/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2017/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2011/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2007/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2008/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2012/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2013/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2009/12,147502,5,2005/07/26,,UQ
(주)모두투어네트워크,080160,2010/12,147502,5,2005/07/26,,UQ
(주)모라리소스,018890,2009/12,032202,4,1992/12/18,2010/07/22,UQ
(주)모라리소스,018890,2007/12,032202,4,1992/12/18,2010/07/22,UQ
(주)모라리소스,018890,2008/12,032202,4,1992/12/18,2010/07/22,UQ
(주)모린스,110310,2010/12,032602,4,2009/09/25,2014/04/11,UQ
(주)모린스,110310,2012/12,032602,4,2009/09/25,2014/04/11,UQ
(주)모린스,110310,2009/12,032602,4,2009/09/25,2014/04/11,UQ
(주)모린스,110310,2011/12,032602,4,2009/09/25,2014/04/11,UQ
(주)모린스,110310,2013/12,032602,4,2009/09/25,2014/04/11,DU
(주)모바일리더,100030,2013/12,105802,5,2010/05/25,,UQ
(주)모바일리더,100030,2014/12,105802,5,2010/05/25,,UQ
(주)모바일리더,100030,2020/12,105802,5,2010/05/25,,UQ
(주)모바일리더,100030,2012/12,105802,5,2010/05/25,,UQ
(주)모바일리더,100030,2010/12,105802,5,2010/05/25,,UQ
(주)모바일리더,100030,2017/12,105802,5,2010/05/25,,UQ
(주)모바일리더,100030,2011/12,105802,5,2010/05/25,,UQ
(주)모바일리더,100030,2018/12,105802,5,2010/05/25,,UQ
(주)모바일리더,100030,2019/12,105802,5,2010/05/25,,UQ
(주)모바일리더,100030,2015/12,105802,5,2010/05/25,,UQ
(주)모바일리더,100030,2016/12,105802,5,2010/05/25,,UQ
(주)모베이스,101330,2018/12,032604,5,2010/02/04,,UQ
(주)모베이스,101330,2019/12,032604,5,2010/02/04,,UQ
(주)모베이스,101330,2020/12,032604,5,2010/02/04,,UQ
(주)모베이스,101330,2017/12,032604,5,2010/02/04,,UQ
(주)모베이스,101330,2016/12,032604,5,2010/02/04,,UQ
(주)모베이스,101330,2015/12,032604,5,2010/02/04,,UQ
(주)모베이스,101330,2014/12,032604,5,2010/02/04,,UQ
(주)모베이스,101330,2012/12,032604,5,2010/02/04,,UQ
(주)모베이스,101330,2011/12,032604,5,2010/02/04,,UQ
(주)모베이스,101330,2010/12,032604,5,2010/02/04,,UQ
(주)모베이스,101330,2013/12,032604,5,2010/02/04,,UQ
(주)모베이스전자,012860,2015/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2016/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2017/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2018/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2019/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2020/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2010/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2011/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2009/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2008/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2007/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2012/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2014/12,033003,5,1994/10/26,,UQ
(주)모베이스전자,012860,2013/12,033003,5,1994/10/26,,UQ
(주)모보,051810,2009/12,032803,4,2001/07/18,2010/04/13,UQ
(주)모보,051810,2008/12,032803,4,2001/07/18,2010/04/13,UQ
(주)모보,051810,2007/12,032803,4,2001/07/18,2010/04/13,UQ
(주)모비릭스,348030,2020,,,,,
(주)모비스,250060,2017/12,106201,5,2016/09/08,,UQ
(주)모비스,250060,2019/12,106201,5,2016/09/08,,UQ
(주)모비스,250060,2018/12,106201,5,2016/09/08,,UQ
(주)모비스,250060,2016/12,106201,5,2016/09/08,,UQ
(주)모비스,250060,2020/12,106201,5,2016/09/08,,UQ
(주)모빌탑,085680,2007/12,105802,4,2006/01/25,2009/11/25,UQ
(주)모빌탑,085680,2008/12,105802,4,2006/01/25,2009/11/25,UQ
(주)모아텍,033200,2013/12,032602,5,1997/10/13,,UQ
(주)모아텍,033200,2014/12,032602,5,1997/10/13,,UQ
(주)모아텍,033200,2010/12,032602,5,1997/10/13,,UQ
(주)모아텍,033200,2020/03,032602,5,1997/10/13,,UQ
(주)모아텍,033200,2008/12,032602,5,1997/10/13,,UQ
(주)모아텍,033200,2015/12,032602,5,1997/10/13,,UQ
(주)모아텍,033200,2007/12,032602,5,1997/10/13,,UQ
(주)모아텍,033200,2016/12,032602,5,1997/10/13,,UQ
(주)모아텍,033200,2018/03,032602,5,1997/10/13,,UQ
(주)모아텍,033200,2011/12,032602,5,1997/10/13,,UQ
(주)모아텍,033200,2012/12,032602,5,1997/10/13,,UQ
(주)모아텍,033200,2009/12,032602,5,1997/10/13,,UQ
(주)모아텍,033200,2019/03,032602,5,1997/10/13,,UQ
(주)모젬,079560,2007/12,032604,4,2005/12/27,2010/04/13,UQ
(주)모젬,079560,2009/12,032604,4,2005/12/27,2010/04/13,UQ
(주)모젬,079560,2008/12,032604,4,2005/12/27,2010/04/13,UQ
(주)모헨즈,006920,2016/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2014/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2015/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2019/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2020/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2017/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2013/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2018/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2011/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2007/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2012/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2008/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2009/12,032303,5,1989/01/05,,UQ
(주)모헨즈,006920,2010/12,032303,5,1989/01/05,,UQ
(주)무학,033920,2008/12,031101,4,1998/07/27,2010/07/20,UQ
(주)무학,033920,2007/12,031101,4,1998/07/27,2010/07/20,UQ
(주)무학,033920,2009/12,031101,4,1998/07/27,2010/07/20,UQ
(주)미디어코프,053890,2008/12,105801,4,2002/05/07,2009/04/11,DU
(주)미디어코프,053890,2007/12,105801,4,2002/05/07,2009/04/11,UQ
(주)미래생명자원,218150,2016/12,031008,5,2015/06/18,,UQ
(주)미래생명자원,218150,2015/12,031008,5,2015/06/18,,UQ
(주)미래생명자원,218150,2020/12,031008,5,2015/06/18,,UQ
(주)미래생명자원,218150,2017/12,031008,5,2015/06/18,,UQ
(주)미래생명자원,218150,2018/12,031008,5,2015/06/18,,UQ
(주)미래생명자원,218150,2019/12,031008,5,2015/06/18,,UQ
(주)미래자원엠엘,233190,2015/12,031008,4,2015/12/24,2017/12/28,UQ
(주)미래자원엠엘,233190,2016/12,031008,4,2015/12/24,2017/12/28,UQ
(주)미래컴퍼니,049950,2016/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2015/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2018/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2019/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2020/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2014/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2013/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2012/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2011/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2010/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2009/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2008/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2017/12,032902,5,2005/01/04,,UQ
(주)미래컴퍼니,049950,2007/12,032902,5,2005/01/04,,UQ
(주)미성포리테크,094700,2011/12,032602,4,2007/12/20,2012/04/13,DU
(주)미성포리테크,094700,2009/12,032602,4,2007/12/20,2012/04/13,UQ
(주)미성포리테크,094700,2010/12,032602,4,2007/12/20,2012/04/13,UQ
(주)미성포리테크,094700,2007/12,032602,4,2007/12/20,2012/04/13,UQ
(주)미성포리테크,094700,2008/12,032602,4,2007/12/20,2012/04/13,UQ
(주)미코,059090,2016/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2014/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2015/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2019/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2010/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2012/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2013/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2017/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2011/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2018/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2020/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2008/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2007/12,032601,5,2002/01/15,,UQ
(주)미코,059090,2009/12,032601,5,2002/01/15,,UQ
(주)미코바이오메드,214610,2020/12,032701,5,2020/10/22,,UQ
(주)미투온,201490,2017/12,105802,5,2016/10/10,,UQ
(주)미투온,201490,2020/12,105802,5,2016/10/10,,UQ
(주)미투온,201490,2018/12,105802,5,2016/10/10,,UQ
(주)미투온,201490,2016/12,105802,5,2016/10/10,,UQ
(주)미투온,201490,2019/12,105802,5,2016/10/10,,UQ
(주)민앤지,214180,2018/12,106309,5,2015/06/30,,UQ
(주)민앤지,214180,2019/12,106309,5,2015/06/30,,UQ
(주)민앤지,214180,2017/12,106309,5,2015/06/30,,UQ
(주)민앤지,214180,2016/12,106309,5,2015/06/30,,UQ
(주)민앤지,214180,2015/12,106309,5,2015/06/30,,UQ
(주)민앤지,214180,2020/12,106309,5,2015/06/30,,UQ
(주)바른손,018700,2016/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2015/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2018/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2019/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2020/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2013/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2011/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2010/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2009/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2008/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2007/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2014/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2017/03,074604,5,1994/03/18,,UQ
(주)바른손,018700,2012/03,074604,5,1994/03/18,,UQ
(주)바른손이앤에이,035620,2016/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2017/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2018/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2019/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2020/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2015/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2011/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2008/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2007/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2010/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2014/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2012/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2009/12,105901,5,1999/08/13,,UQ
(주)바른손이앤에이,035620,2013/12,105901,5,1999/08/13,,UQ
(주)바른전자,064520,2013/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2014/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2015/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2011/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2020/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2012/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2007/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2016/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2010/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2009/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2018/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2017/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2008/12,032601,6,2002/12/04,,UQ
(주)바른전자,064520,2019/12,032601,6,2002/12/04,,UQ
(주)바이나믹,067850,2009/12,105901,4,2005/10/05,2010/05/19,UQ
(주)바이나믹,067850,2007/12,105901,4,2005/10/05,2010/05/19,UQ
(주)바이나믹,067850,2008/12,105901,4,2005/10/05,2010/05/19,UQ
(주)바이넥스,053030,2016/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2017/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2018/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2019/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2020/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2015/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2014/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2012/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2011/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2010/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2008/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2009/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2013/12,032102,5,2001/08/07,,UQ
(주)바이넥스,053030,2007/12,032102,5,2001/08/07,,UQ
(주)바이브컴퍼니,301300,2020/12,105802,5,2020/10/28,,UQ
(주)바이오니아,064550,2016/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2015/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2018/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2019/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2020/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2017/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2014/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2012/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2011/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2010/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2013/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2009/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2007/12,032103,5,2005/12/29,,UQ
(주)바이오니아,064550,2008/12,032103,5,2005/12/29,,UQ
(주)바이오다인,314930,2020,,,,,
(주)바이오로그디바이스,208710,2017/12,032602,5,2014/12/24,,UQ
(주)바이오로그디바이스,208710,2019/12,032602,5,2014/12/24,,UQ
(주)바이오로그디바이스,208710,2020/12,032602,5,2014/12/24,,UQ
(주)바이오로그디바이스,208710,2018/12,032602,5,2014/12/24,,UQ
(주)바이오로그디바이스,208710,2016/12,032602,5,2014/12/24,,UQ
(주)바이오로그디바이스,208710,2015/12,032602,5,2014/12/24,,UQ
(주)바이오로그디바이스,208710,2014/12,032602,5,2014/12/24,,UQ
(주)바이오리더스,142760,2018/12,137001,5,2016/07/07,,UQ
(주)바이오리더스,142760,2019/12,137001,5,2016/07/07,,UQ
(주)바이오리더스,142760,2016/12,137001,5,2016/07/07,,UQ
(주)바이오리더스,142760,2017/12,137001,5,2016/07/07,,UQ
(주)바이오리더스,142760,2020/12,137001,5,2016/07/07,,UQ
(주)바이오빌,065940,2016/12,032001,4,2003/01/07,2020/07/31,UQ
(주)바이오빌,065940,2014/12,032001,4,2003/01/07,2020/07/31,UQ
(주)바이오빌,065940,2012/12,032001,4,2003/01/07,2020/07/31,UQ
(주)바이오빌,065940,2015/12,032001,4,2003/01/07,2020/07/31,UQ
(주)바이오빌,065940,2009/12,032001,4,2003/01/07,2020/07/31,UQ
(주)바이오빌,065940,2011/12,032001,4,2003/01/07,2020/07/31,UQ
(주)바이오빌,065940,2013/12,032001,4,2003/01/07,2020/07/31,UQ
(주)바이오빌,065940,2019/12,032001,4,2003/01/07,2020/07/31,DU
(주)바이오빌,065940,2017/12,032001,4,2003/01/07,2020/07/31,UQ
(주)바이오빌,065940,2010/12,032001,4,2003/01/07,2020/07/31,UQ
(주)바이오빌,065940,2018/12,032001,4,2003/01/07,2020/07/31,DU
(주)바이오빌,065940,2008/12,032001,4,2003/01/07,2020/07/31,UQ
(주)바이오빌,065940,2007/12,032001,4,2003/01/07,2020/07/31,UQ
(주)바이오솔루션,086820,2020/12,032101,5,2018/08/20,,UQ
(주)바이오솔루션,086820,2018/12,032101,5,2018/08/20,,UQ
(주)바이오솔루션,086820,2019/12,032101,5,2018/08/20,,UQ
(주)바이오스마트,038460,2017/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2018/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2019/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2020/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2015/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2014/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2013/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2012/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2010/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2009/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2008/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2007/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2011/12,032602,5,2000/06/22,,UQ
(주)바이오스마트,038460,2016/12,032602,5,2000/06/22,,UQ
(주)바이오톡스텍,086040,2017/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2018/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2019/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2020/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2007/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2012/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2014/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2013/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2010/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2015/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2009/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2016/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2011/12,137001,5,2007/09/21,,UQ
(주)바이오톡스텍,086040,2008/12,137001,5,2007/09/21,,UQ
(주)바텍,043150,2015/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2016/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2019/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2013/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2014/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2011/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2012/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2009/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2010/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2017/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2008/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2007/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2020/12,032701,5,2006/09/29,,UQ
(주)바텍,043150,2018/12,032701,5,2006/09/29,,UQ
(주)박셀바이오,323990,2020/12,137001,5,2020/09/22,,UQ
(주)배럴,267790,2020/12,031401,5,2018/02/01,,UQ
(주)배럴,267790,2018/12,031401,5,2018/02/01,,UQ
(주)배럴,267790,2019/12,031401,5,2018/02/01,,UQ
(주)백금티앤에이,046310,2017/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2018/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2019/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2020/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2015/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2007/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2013/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2014/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2011/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2012/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2010/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2016/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2008/12,032604,5,2002/02/05,,UQ
(주)백금티앤에이,046310,2009/12,032604,5,2002/02/05,,UQ
(주)버킷스튜디오,066410,2015/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2016/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2019/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2020/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2013/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2014/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2011/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2012/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2009/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2010/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2017/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2018/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2007/12,105901,5,2003/12/19,,UQ
(주)버킷스튜디오,066410,2008/12,105901,5,2003/12/19,,UQ
(주)베노홀딩스,206400,2019/12,105802,5,2014/12/10,,UQ
(주)베노홀딩스,206400,2017/12,105802,5,2014/12/10,,UQ
(주)베노홀딩스,206400,2018/12,105802,5,2014/12/10,,UQ
